arm,doc_id,field,truth_present,truth_value,predicted_value,abstained,emitted,confidence,grounded,requires_normalisation,strict_correct,canonical_correct,span_exact,span_iou,n_iters,reason,seed
heuristic,1849,tax,True,"4,546.71","4,546.71",False,True,0.3333333333333333,True,False,True,True,True,1.0,1,,0
heuristic,1849,total,True,"27,280.24","27,280.24",False,True,1.0,True,False,True,True,True,1.0,0,,0
heuristic,1850,invoice_id,True,IN-03124,IN-03124,False,True,1.0,True,False,True,True,True,1.0,0,,0
heuristic,1850,invoice_date,True,2024-12-30,2024-12-30,False,True,1.0,True,False,True,True,True,1.0,0,,0
heuristic,1850,due_date,True,2025-01-13,13/01/2025,False,True,1.0,True,True,False,True,True,1.0,0,,0
heuristic,1850,vendor_name,True,Aldergate Instruments PLC,Instruments,False,True,0.5454545454545455,True,False,False,False,False,0.29447717507452653,0,,0
heuristic,1850,po_number,False,,,True,False,,False,False,True,True,False,,0,no_candidate,0
heuristic,1850,subtotal,True,"EUR 30,239.37","EUR 30,239.37",False,True,0.6666666666666666,True,False,True,True,True,1.0,0,,0
heuristic,1850,tax,True,"EUR 6,047.87","EUR 6,047.87",False,True,0.6666666666666666,True,False,True,True,True,1.0,0,,0
heuristic,1850,total,True,"EUR 36,287.24","EUR 36,287.24",False,True,0.48,True,False,True,True,True,1.0,0,,0
heuristic,1851,invoice_id,True,INV-16314,INV-16314,False,True,0.6666666666666666,True,False,True,True,True,1.0,0,,0
heuristic,1851,invoice_date,True,2024-06-07,2024-06-07,False,True,1.0,True,False,True,True,True,1.0,0,,0
heuristic,1851,due_date,True,2024-08-06,2024-08-06,False,True,1.0,True,False,True,True,True,1.0,0,,0
heuristic,1851,vendor_name,True,Delphi Components,,True,False,,False,False,False,False,False,,0,no_candidate,0
heuristic,1851,po_number,True,PO-91816,PO-91816,False,True,1.0,True,False,True,True,True,1.0,0,,0
heuristic,1851,subtotal,True,"EUR 17,569.41","EUR 17,569.41",False,True,0.6666666666666666,True,False,True,True,True,1.0,0,,0
heuristic,1851,tax,True,EUR 878.47,EUR 878.47,False,True,0.6666666666666666,True,False,True,True,True,1.0,0,,0
heuristic,1851,total,True,"EUR 18,447.88","EUR 18,447.88",False,True,0.48,True,False,True,True,True,1.0,0,,0
heuristic,1852,invoice_id,True,DOC-65884,DOC-65884,False,True,1.0,True,False,True,True,True,1.0,0,,0
heuristic,1852,invoice_date,True,2024-09-27,2024-09-27,False,True,1.0,True,False,True,True,True,1.0,0,,0
heuristic,1852,due_date,True,2024-10-18,2024-10-18,False,True,1.0,True,False,True,True,True,1.0,0,,0
heuristic,1852,vendor_name,True,Aldergate Industrial Inc,,True,False,,False,False,False,False,False,,0,no_candidate,0
heuristic,1852,po_number,False,,,True,False,,False,False,True,True,False,,0,no_candidate,0
heuristic,1852,subtotal,False,,,True,False,,False,False,True,True,False,,0,no_candidate,0
heuristic,1852,tax,False,,,True,False,,False,False,True,True,False,,0,no_candidate,0
heuristic,1852,total,True,"EUR 19,164.13","EUR 19,164.13",False,True,0.48,True,False,True,True,True,1.0,0,,0
heuristic,1853,invoice_id,True,BILL-07463,BILL-07463,False,True,1.0,True,False,True,True,True,1.0,0,,0
heuristic,1853,invoice_date,True,2023-08-11,2023-08-11,False,True,1.0,True,False,True,True,True,1.0,0,,0
heuristic,1853,due_date,True,2023-08-25,2023-08-25,False,True,1.0,True,False,True,True,True,1.0,0,,0
heuristic,1853,vendor_name,True,Juniper Technical Ltd,,True,False,,False,False,False,False,False,,0,no_candidate,0
heuristic,1853,po_number,False,,,True,False,,False,False,True,True,False,,0,no_candidate,0
heuristic,1853,subtotal,True,$ 25699.98,$ 25699.98,False,True,0.6666666666666666,True,False,True,True,True,1.0,0,,0
heuristic,1853,tax,False,,,True,False,,False,False,True,True,False,,0,no_candidate,0
heuristic,1853,total,True,$ 26984.98,$ 25699.98,False,True,0.48,True,False,False,False,False,0.18712041351841452,0,,0
heuristic,1854,invoice_id,True,IN-61837,IN-61837,False,True,0.6666666666666666,True,False,True,True,True,1.0,0,,0
heuristic,1854,invoice_date,True,2023-03-27,27/03/2023,False,True,1.0,True,True,False,True,True,1.0,0,,0
heuristic,1854,due_date,True,2023-04-26,2023-04-26,False,True,1.0,True,False,True,True,True,1.0,0,,0
heuristic,1854,vendor_name,True,Orchard Fabrication Ltd,,True,False,,False,False,False,False,False,,0,no_candidate,0
heuristic,1854,po_number,False,,,True,False,,False,False,True,True,False,,0,no_candidate,0
heuristic,1854,subtotal,True,$ 29527.16,$ 29527.16,False,True,0.6666666666666666,True,False,True,True,True,1.0,0,,0
heuristic,1854,tax,True,$ 1476.36,$ 1476.36,False,True,0.6666666666666666,True,False,True,True,True,1.0,0,,0
heuristic,1854,total,True,$ 31003.52,$ 31003.52,False,True,0.48,True,False,True,True,True,1.0,0,,0
heuristic,1855,invoice_id,True,IN-57540,IN-57540,False,True,0.6666666666666666,True,False,True,True,True,1.0,0,,0
heuristic,1855,invoice_date,True,2024-07-03,2024-08-17,False,True,0.6666666666666666,True,False,False,False,False,0.0,0,,0
heuristic,1855,due_date,True,2024-08-17,2024-08-17,False,True,1.0,True,False,True,True,True,1.0,0,,0
heuristic,1855,vendor_name,True,Fairmount Technical SA,,True,False,,False,False,False,False,False,,0,no_candidate,0
heuristic,1855,po_number,False,,,True,False,,False,False,True,True,False,,0,no_candidate,0
heuristic,1855,subtotal,True,"EUR 32,986.70","EUR 32,986.70",False,True,0.6666666666666666,True,False,True,True,True,1.0,0,,0
heuristic,1855,tax,False,,,True,False,,False,False,True,True,False,,0,no_candidate,0
heuristic,1855,total,True,"EUR 39,584.04","EUR 39,584.04",False,True,0.48,True,False,True,True,True,1.0,0,,0
heuristic,1856,invoice_id,True,DOC-32815,DOC-32815,False,True,1.0,True,False,True,True,True,1.0,0,,0
heuristic,1856,invoice_date,True,2023-01-23,2023-01-23,False,True,1.0,True,False,True,True,True,1.0,0,,0
heuristic,1856,due_date,True,2023-03-09,"Mar 9, 2023",False,True,1.0,True,True,False,True,True,1.0,0,,0
heuristic,1856,vendor_name,True,Halcyon Components,,True,False,,False,False,False,False,False,,0,no_candidate,0
heuristic,1856,po_number,True,ORD-58894,ORD-58894,False,True,1.0,True,False,True,True,True,1.0,0,,0
heuristic,1856,subtotal,True,$ 17472.33,$ 17472.33,False,True,0.6666666666666666,True,False,True,True,True,1.0,0,,0
heuristic,1856,tax,True,$ 873.62,$ 873.62,False,True,0.6666666666666666,True,False,True,True,True,1.0,0,,0
heuristic,1856,total,True,$ 18345.95,$ 18345.95,False,True,0.6666666666666666,True,False,True,True,True,1.0,0,,0
heuristic,1857,invoice_id,True,DOC-39514,DOC-39514,False,True,1.0,True,False,True,True,True,1.0,0,,0
heuristic,1857,invoice_date,True,2023-07-06,2023-07-06,False,True,1.0,True,False,True,True,True,1.0,0,,0
heuristic,1857,due_date,True,2023-07-27,"Jul 27, 2023",False,True,1.0,True,True,False,True,True,1.0,0,,0
heuristic,1857,vendor_name,True,Westfield Instruments Inc,,True,False,,False,False,False,False,False,,0,no_candidate,0
heuristic,1857,po_number,True,PO-13412,PO-13412,False,True,1.0,True,False,True,True,True,1.0,0,,0
heuristic,1857,subtotal,True,"$21,125.17","$21,125.17",False,True,1.0,True,False,True,True,True,1.0,0,,0
heuristic,1857,tax,False,,,True,False,,False,False,True,True,False,,0,no_candidate,0
heuristic,1857,total,True,"$23,237.69","$23,237.69",False,True,0.6666666666666666,True,False,True,True,True,1.0,0,,0
heuristic,1858,invoice_id,True,INV-39417,INV-39417,False,True,0.6666666666666666,True,False,True,True,True,1.0,0,,0
heuristic,1858,invoice_date,True,2024-04-03,2024-04-03,False,True,1.0,True,False,True,True,True,1.0,0,,0
heuristic,1858,due_date,True,2024-04-24,2024-04-24,False,True,1.0,True,False,True,True,True,1.0,0,,0
heuristic,1858,vendor_name,True,Juniper Components Co,,True,False,,False,False,False,False,False,,0,no_candidate,0
heuristic,1858,po_number,True,ORD-82227,ORD-82227,False,True,1.0,True,False,True,True,True,1.0,0,,0
heuristic,1858,subtotal,True,"23,219.82","23,219.82",False,True,1.0,True,False,True,True,True,1.0,0,,0
heuristic,1858,tax,True,"2,321.98","2,321.98",False,True,1.0,True,False,True,True,True,1.0,0,,0
heuristic,1858,total,True,"25,541.80","25,541.80",False,True,0.6666666666666666,True,False,True,True,True,1.0,0,,0
heuristic,1859,invoice_id,True,DOC-16538,DOC-16538,False,True,0.6666666666666666,True,False,True,True,True,1.0,0,,0
heuristic,1859,invoice_date,True,2023-02-10,2023-02-10,False,True,1.0,True,False,True,True,True,1.0,0,,0
heuristic,1859,due_date,False,,,True,False,,False,False,True,True,False,,0,no_candidate,0
heuristic,1859,vendor_name,True,Delphi Materials SA,,True,False,,False,False,False,False,False,,0,no_candidate,0
heuristic,1859,po_number,True,PO-12418,PO-12418,False,True,1.0,True,False,True,True,True,1.0,0,,0
heuristic,1859,subtotal,True,"EUR 33,153.16","EUR 33,153.16",False,True,0.6666666666666666,True,False,True,True,True,1.0,0,,0
heuristic,1859,tax,True,"EUR 6,630.63","EUR 6,630.63",False,True,0.6666666666666666,True,False,True,True,True,1.0,0,,0
heuristic,1859,total,True,"EUR 39,783.79","EUR 39,783.79",False,True,0.48,True,False,True,True,True,1.0,0,,0
heuristic,1860,invoice_id,True,BILL-62444,BILL-62444,False,True,0.6666666666666666,True,False,True,True,True,1.0,0,,0
heuristic,1860,invoice_date,True,2025-05-22,2025-05-22,False,True,1.0,True,False,True,True,True,1.0,0,,0
heuristic,1860,due_date,False,,,True,False,,False,False,True,True,False,,0,no_candidate,0
heuristic,1860,vendor_name,True,Halcyon Components,,True,False,,False,False,False,False,False,,0,no_candidate,0
heuristic,1860,po_number,False,,,True,False,,False,False,True,True,False,,0,no_candidate,0
heuristic,1860,subtotal,True,"19,382.18","19,382.18",False,True,1.0,True,False,True,True,True,1.0,0,,0
heuristic,1860,tax,True,"3,876.44",,True,False,,False,False,False,False,False,,0,no_candidate,0
heuristic,1860,total,True,"23,258.62","19,382.18",False,True,1.0,True,False,False,False,False,0.0,0,,0
heuristic,1861,invoice_id,True,INV-56058,INV-56058,False,True,0.5454545454545455,True,False,True,True,True,1.0,0,,0
heuristic,1861,invoice_date,True,2023-06-18,2023-06-18,False,True,1.0,True,False,True,True,True,1.0,0,,0
heuristic,1861,due_date,True,2023-07-18,2023-07-18,False,True,1.0,True,False,True,True,True,1.0,0,,0
heuristic,1861,vendor_name,True,Quarry Analytics,,True,False,,False,False,False,False,False,,0,no_candidate,0
heuristic,1861,po_number,False,,,True,False,,False,False,True,True,False,,0,no_candidate,0
heuristic,1861,subtotal,True,"EUR 37,433.42","EUR 37,433.42",False,True,0.6666666666666666,True,False,True,True,True,1.0,0,,0
heuristic,1861,tax,True,"EUR 1,871.67","EUR 1,871.67",False,True,0.6666666666666666,True,False,True,True,True,1.0,0,,0
heuristic,1861,total,True,"EUR 39,305.09","EUR 39,305.09",False,True,0.6666666666666666,True,False,True,True,True,1.0,0,,0
heuristic,1862,invoice_id,True,BILL-68242,BILL-68242,False,True,1.0,True,False,True,True,True,1.0,0,,0
heuristic,1862,invoice_date,True,2023-03-08,2023-03-08,False,True,1.0,True,False,True,True,True,1.0,0,,0
heuristic,1862,due_date,True,2023-03-22,2023-03-22,False,True,1.0,True,False,True,True,True,1.0,0,,0
heuristic,1862,vendor_name,True,Granite Instruments GmbH,,True,False,,False,False,False,False,False,,0,no_candidate,0
heuristic,1862,po_number,True,ORD-24182,ORD-24182,False,True,1.0,True,False,True,True,True,1.0,0,,0
heuristic,1862,subtotal,True,"19,061.38","19,061.38",False,True,1.0,True,False,True,True,True,1.0,0,,0
heuristic,1862,tax,True,953.07,953.07,False,True,1.0,True,False,True,True,True,1.0,0,,0
heuristic,1862,total,True,"20,014.45","20,014.45",False,True,1.0,True,False,True,True,True,1.0,0,,0
heuristic,1863,invoice_id,True,DOC-77785,DOC-77785,False,True,0.5454545454545455,True,False,True,True,True,1.0,0,,0
heuristic,1863,invoice_date,True,2024-11-23,2024-11-23,False,True,1.0,True,False,True,True,True,1.0,0,,0
heuristic,1863,due_date,True,2024-12-14,2024-12-14,False,True,1.0,True,False,True,True,True,1.0,0,,0
heuristic,1863,vendor_name,True,Granite Trading,,True,False,,False,False,False,False,False,,0,no_candidate,0
heuristic,1863,po_number,False,,,True,False,,False,False,True,True,False,,0,no_candidate,0
heuristic,1863,subtotal,False,,,True,False,,False,False,True,True,False,,0,no_candidate,0
heuristic,1863,tax,True,"EUR 3,183.01","EUR 3,183.01",False,True,0.6666666666666666,True,False,True,True,True,1.0,0,,0
heuristic,1863,total,True,"EUR 19,098.05","EUR 19,098.05",False,True,0.48,True,False,True,True,True,1.0,0,,0
heuristic,1864,invoice_id,True,BILL-47963,BILL-47963,False,True,0.5454545454545455,True,False,True,True,True,1.0,0,,0
heuristic,1864,invoice_date,True,2024-02-07,7th of February 2024,False,True,0.6666666666666666,True,True,False,True,True,1.0,0,,0
heuristic,1864,due_date,True,2024-02-28,,True,False,,False,False,False,False,False,,0,no_candidate,0
heuristic,1864,vendor_name,True,Granite Technical,Technical,False,True,1.0,True,False,False,False,False,0.35058301756809307,0,,0
heuristic,1864,po_number,False,,,True,False,,False,False,True,True,False,,0,no_candidate,0
heuristic,1864,subtotal,True,"26,204.44","26,204.44",False,True,1.0,True,False,True,True,True,1.0,0,,0
heuristic,1864,tax,True,"1,310.22","1,310.22",False,True,1.0,True,False,True,True,True,1.0,0,,0
heuristic,1864,total,True,"27,514.66","27,514.66",False,True,0.5454545454545455,True,False,True,True,True,1.0,0,,0
heuristic,1865,invoice_id,True,DOC-36107,DOC-36107,False,True,0.5454545454545455,True,False,True,True,True,1.0,0,,0
heuristic,1865,invoice_date,True,2023-09-20,2023-09-20,False,True,1.0,True,False,True,True,True,1.0,0,,0
heuristic,1865,due_date,False,,,True,False,,False,False,True,True,False,,0,no_candidate,0
heuristic,1865,vendor_name,True,Kestrel Components Co,,True,False,,False,False,False,False,False,,0,no_candidate,0
heuristic,1865,po_number,True,ORD-88419,ORD-88419,False,True,1.0,True,False,True,True,True,1.0,0,,0
heuristic,1865,subtotal,True,"$36,654.31","$36,654.31",False,True,1.0,True,False,True,True,True,1.0,0,,0
heuristic,1865,tax,True,"$3,665.43","$3,665.43",False,True,1.0,True,False,True,True,True,1.0,0,,0
heuristic,1865,total,True,"$40,319.74","$40,319.74",False,True,1.0,True,False,True,True,True,1.0,0,,0
heuristic,1866,invoice_id,True,BILL-76264,BILL-76264,False,True,0.6666666666666666,True,False,True,True,True,1.0,0,,0
heuristic,1866,invoice_date,True,2025-02-23,2025-02-23,False,True,1.0,True,False,True,True,True,1.0,0,,0
heuristic,1866,due_date,True,2025-03-25,25/03/2025,False,True,1.0,True,True,False,True,True,1.0,0,,0
heuristic,1866,vendor_name,True,Redgate Systems GmbH,,True,False,,False,False,False,False,False,,0,no_candidate,0
heuristic,1866,po_number,False,,,True,False,,False,False,True,True,False,,0,no_candidate,0
heuristic,1866,subtotal,True,$ 30085.94,$ 30085.94,False,True,0.6666666666666666,True,False,True,True,True,1.0,0,,0
heuristic,1866,tax,True,$ 1504.30,$ 1504.30,False,True,0.6666666666666666,True,False,True,True,True,1.0,0,,0
heuristic,1866,total,True,$ 31590.24,$ 31590.24,False,True,0.6666666666666666,True,False,True,True,True,1.0,0,,0
heuristic,1867,invoice_id,True,DOC-88221,DOC-88221,False,True,1.0,True,False,True,True,True,1.0,0,,0
heuristic,1867,invoice_date,True,2025-04-07,2025-04-07,False,True,1.0,True,False,True,True,True,1.0,0,,0
heuristic,1867,due_date,True,2025-05-07,2025-05-07,False,True,1.0,True,False,True,True,True,1.0,0,,0
heuristic,1867,vendor_name,True,Larchmont Fabrication,,True,False,,False,False,False,False,False,,0,no_candidate,0
heuristic,1867,po_number,True,ORD-48129,ORD-48129,False,True,1.0,True,False,True,True,True,1.0,0,,0
heuristic,1867,subtotal,True,GBP 17556.65,GBP 17556.65,False,True,0.6666666666666666,True,False,True,True,True,1.0,0,,0
heuristic,1867,tax,True,GBP 3511.33,GBP 3511.33,False,True,0.6666666666666666,True,False,True,True,True,1.0,0,,0
heuristic,1867,total,True,GBP 21067.98,GBP 21067.98,False,True,0.43795620437956206,True,False,True,True,True,1.0,0,,0
heuristic,1868,invoice_id,True,IN-32914,IN-32914,False,True,1.0,True,False,True,True,True,1.0,0,,0
heuristic,1868,invoice_date,True,2023-09-02,02/09/2023,False,True,1.0,True,True,False,True,True,1.0,0,,0
heuristic,1868,due_date,True,2023-10-02,"Oct 2, 2023",False,True,1.0,True,True,False,True,True,1.0,0,,0
heuristic,1868,vendor_name,True,Norwood Technical Ltd,,True,False,,False,False,False,False,False,,0,no_candidate,0
heuristic,1868,po_number,False,,,True,False,,False,False,True,True,False,,0,no_candidate,0
heuristic,1868,subtotal,True,$ 22658.65,$ 22658.65,False,True,0.6666666666666666,True,False,True,True,True,1.0,0,,0
heuristic,1868,tax,True,$ 1132.93,$ 1132.93,False,True,0.6666666666666666,True,False,True,True,True,1.0,0,,0
heuristic,1868,total,True,$ 23791.58,$ 23791.58,False,True,0.43795620437956206,True,False,True,True,True,1.0,0,,0
heuristic,1869,invoice_id,True,DOC-00653,DOC-00653,False,True,1.0,True,False,True,True,True,1.0,0,,0
heuristic,1869,invoice_date,True,2024-03-03,2024-03-03,False,True,1.0,True,False,True,True,True,1.0,0,,0
heuristic,1869,due_date,False,,,True,False,,False,False,True,True,False,,0,no_candidate,0
heuristic,1869,vendor_name,True,Norwood Trading,,True,False,,False,False,False,False,False,,0,no_candidate,0
heuristic,1869,po_number,True,PO-09807,PO-09807,False,True,1.0,True,False,True,True,True,1.0,0,,0
heuristic,1869,subtotal,True,"EUR 16,882.91","EUR 16,882.91",False,True,0.6666666666666666,True,False,True,True,True,1.0,0,,0
heuristic,1869,tax,True,"EUR 1,688.29","EUR 1,688.29",False,True,0.6666666666666666,True,False,True,True,True,1.0,0,,0
heuristic,1869,total,True,"EUR 18,571.20","EUR 18,571.20",False,True,0.43795620437956206,True,False,True,True,True,1.0,0,,0
heuristic,1870,invoice_id,True,IN-95685,IN-95685,False,True,0.5454545454545455,True,False,True,True,True,1.0,0,,0
heuristic,1870,invoice_date,True,2024-05-02,02/05/2024,False,True,1.0,True,True,False,True,True,1.0,0,,0
heuristic,1870,due_date,True,2024-06-16,2024-06-16,False,True,1.0,True,False,True,True,True,1.0,0,,0
heuristic,1870,vendor_name,True,Quarry Fabrication,,True,False,,False,False,False,False,False,,0,no_candidate,0
heuristic,1870,po_number,False,,,True,False,,False,False,True,True,False,,0,no_candidate,0
heuristic,1870,subtotal,True,GBP 27778.02,GBP 27778.02,False,True,0.6666666666666666,True,False,True,True,True,1.0,0,,0
heuristic,1870,tax,True,GBP 1388.90,GBP 1388.90,False,True,0.6666666666666666,True,False,True,True,True,1.0,0,,0
heuristic,1870,total,True,GBP 29166.92,GBP 29166.92,False,True,0.5454545454545455,True,False,True,True,True,1.0,0,,0
heuristic,1871,invoice_id,True,IN-27371,IN-27371,False,True,1.0,True,False,True,True,True,1.0,0,,0
heuristic,1871,invoice_date,True,2023-02-08,8th of February 2023,False,True,1.0,True,True,False,True,True,1.0,0,,0
heuristic,1871,due_date,True,2023-02-22,2023-02-22,False,True,1.0,True,False,True,True,True,1.0,0,,0
heuristic,1871,vendor_name,True,Redgate Systems,,True,False,,False,False,False,False,False,,0,no_candidate,0
heuristic,1871,po_number,True,ORD-00964,ORD-00964,False,True,1.0,True,False,True,True,True,1.0,0,,0
heuristic,1871,subtotal,False,,,True,False,,False,False,True,True,False,,0,no_candidate,0
heuristic,1871,tax,True,"$1,858.32","$1,858.32",False,True,1.0,True,False,True,True,True,1.0,0,,0
heuristic,1871,total,True,"$20,441.56","$20,441.56",False,True,1.0,True,False,True,True,True,1.0,0,,0
heuristic,1872,invoice_id,True,BILL-70314,BILL-70314,False,True,1.0,True,False,True,True,True,1.0,0,,0
heuristic,1872,invoice_date,True,2024-08-04,2024-08-04,False,True,1.0,True,False,True,True,True,1.0,0,,0
heuristic,1872,due_date,True,2024-08-25,25/08/2024,False,True,1.0,True,True,False,True,True,1.0,0,,0
heuristic,1872,vendor_name,True,Delphi Materials Ltd,,True,False,,False,False,False,False,False,,0,no_candidate,0
heuristic,1872,po_number,True,PO-19672,PO-19672,False,True,1.0,True,False,True,True,True,1.0,0,,0
heuristic,1872,subtotal,True,$ 23537.59,$ 23537.59,False,True,0.6666666666666666,True,False,True,True,True,1.0,0,,0
heuristic,1872,tax,True,$ 1176.88,$ 1176.88,False,True,0.6666666666666666,True,False,True,True,True,1.0,0,,0
heuristic,1872,total,True,$ 24714.47,$ 24714.47,False,True,0.48,True,False,True,True,True,1.0,0,,0
heuristic,1873,invoice_id,True,INV-17736,INV-17736,False,True,1.0,True,False,True,True,True,1.0,0,,0
heuristic,1873,invoice_date,True,2023-01-04,2023-01-04,False,True,1.0,True,False,True,True,True,1.0,0,,0
heuristic,1873,due_date,True,2023-01-25,2023-01-25,False,True,1.0,True,False,True,True,True,1.0,0,,0
heuristic,1873,vendor_name,True,Delphi Logistics,,True,False,,False,False,False,False,False,,0,no_candidate,0
heuristic,1873,po_number,False,,,True,False,,False,False,True,True,False,,0,no_candidate,0
heuristic,1873,subtotal,True,$ 25329.22,$ 25329.22,False,True,1.0,True,False,True,True,True,1.0,0,,0
heuristic,1873,tax,True,$ 1266.46,$ 1266.46,False,True,0.6666666666666666,True,False,True,True,True,1.0,0,,0
heuristic,1873,total,True,$ 26595.68,$ 26595.68,False,True,0.5454545454545455,True,False,True,True,True,1.0,0,,0
heuristic,1874,invoice_id,True,INV-57434,INV-57434,False,True,0.5454545454545455,True,False,True,True,True,1.0,0,,0
heuristic,1874,invoice_date,True,2023-09-07,"Nov 6, 2023",False,True,1.0,True,False,False,False,False,0.0,0,,0
heuristic,1874,due_date,True,2023-11-06,"Nov 6, 2023",False,True,1.0,True,True,False,True,True,1.0,0,,0
heuristic,1874,vendor_name,True,Orchard Trading Co,,True,False,,False,False,False,False,False,,0,no_candidate,0
heuristic,1874,po_number,True,PO-21026,PO-21026,False,True,1.0,True,False,True,True,True,1.0,0,,0
heuristic,1874,subtotal,True,"$41,630.49","$41,630.49",False,True,1.0,True,False,True,True,True,1.0,0,,0
heuristic,1874,tax,False,,,True,False,,False,False,True,True,False,,0,no_candidate,0
heuristic,1874,total,True,"$49,956.59","$49,956.59",False,True,0.6666666666666666,True,False,True,True,True,1.0,0,,0
heuristic,1875,invoice_id,True,IN-19456,IN-19456,False,True,1.0,True,False,True,True,True,1.0,0,,0
heuristic,1875,invoice_date,True,2024-08-21,21/08/2024,False,True,1.0,True,True,False,True,True,1.0,0,,0
heuristic,1875,due_date,True,2024-09-20,"Sep 20, 2024",False,True,1.0,True,True,False,True,True,1.0,0,,0
heuristic,1875,vendor_name,True,Granite Supply Inc,,True,False,,False,False,False,False,False,,0,no_candidate,0
heuristic,1875,po_number,True,ORD-24259,ORD-24259,False,True,1.0,True,False,True,True,True,1.0,0,,0
heuristic,1875,subtotal,True,$ 20797.54,$ 20797.54,False,True,0.5454545454545455,True,False,True,True,True,1.0,0,,0
heuristic,1875,tax,True,$ 4159.51,$ 4159.51,False,True,0.6666666666666666,True,False,True,True,True,1.0,0,,0
heuristic,1875,total,True,$ 24957.05,$ 24957.05,False,True,0.10948905109489052,True,False,True,True,True,1.0,3,,0
heuristic,1876,invoice_id,True,DOC-83306,DOC-83306,False,True,1.0,True,False,True,True,True,1.0,0,,0
heuristic,1876,invoice_date,True,2025-05-26,2025-05-26,False,True,1.0,True,False,True,True,True,1.0,0,,0
heuristic,1876,due_date,True,2025-06-16,2025-06-16,False,True,1.0,True,False,True,True,True,1.0,0,,0
heuristic,1876,vendor_name,True,Silverpine Technical Inc,,True,False,,False,False,False,False,False,,0,no_candidate,0
heuristic,1876,po_number,True,PO-14963,PO-14963,False,True,1.0,True,False,True,True,True,1.0,0,,0
heuristic,1876,subtotal,True,"$8,705.83","$8,705.83",False,True,1.0,True,False,True,True,True,1.0,0,,0
heuristic,1876,tax,True,$870.58,$870.58,False,True,1.0,True,False,True,True,True,1.0,0,,0
heuristic,1876,total,True,"$9,576.41","$9,576.41",False,True,0.6666666666666666,True,False,True,True,True,1.0,0,,0
heuristic,1877,invoice_id,True,INV-11190,INV-11190,False,True,0.5454545454545455,True,False,True,True,True,1.0,0,,0
heuristic,1877,invoice_date,True,2024-04-03,"Apr 3, 2024",False,True,1.0,True,True,False,True,True,1.0,0,,0
heuristic,1877,due_date,False,,,True,False,,False,False,True,True,False,,0,no_candidate,0
heuristic,1877,vendor_name,True,Silverpine Instruments Co,,True,False,,False,False,False,False,False,,0,no_candidate,0
heuristic,1877,po_number,True,ORD-20025,ORD-20025,False,True,1.0,True,False,True,True,True,1.0,0,,0
heuristic,1877,subtotal,True,"$21,939.74","$21,939.74",False,True,1.0,True,False,True,True,True,1.0,0,,0
heuristic,1877,tax,False,,,True,False,,False,False,True,True,False,,0,no_candidate,0
heuristic,1877,total,True,"$26,327.69","$26,327.69",False,True,1.0,True,False,True,True,True,1.0,0,,0
heuristic,1878,invoice_id,True,INV-34395,INV-34395,False,True,1.0,True,False,True,True,True,1.0,0,,0
heuristic,1878,invoice_date,True,2024-02-11,2024-02-11,False,True,1.0,True,False,True,True,True,1.0,0,,0
heuristic,1878,due_date,True,2024-04-11,2024-04-11,False,True,1.0,True,False,True,True,True,1.0,0,,0
heuristic,1878,vendor_name,True,Norwood Industrial LLC,,True,False,,False,False,False,False,False,,0,no_candidate,0
heuristic,1878,po_number,True,ORD-14631,ORD-14631,False,True,1.0,True,False,True,True,True,1.0,0,,0
heuristic,1878,subtotal,False,,,True,False,,False,False,True,True,False,,0,no_candidate,0
heuristic,1878,tax,True,$552.16,$552.16,False,True,1.0,True,False,True,True,True,1.0,0,,0
heuristic,1878,total,True,"$11,595.38","$11,595.38",False,True,1.0,True,False,True,True,True,1.0,0,,0
heuristic,1879,invoice_id,True,BILL-90029,BILL-90029,False,True,0.6666666666666666,True,False,True,True,True,1.0,0,,0
heuristic,1879,invoice_date,True,2025-04-30,2025-04-30,False,True,1.0,True,False,True,True,True,1.0,0,,0
heuristic,1879,due_date,True,2025-06-29,2025-06-29,False,True,1.0,True,False,True,True,True,1.0,0,,0
heuristic,1879,vendor_name,True,Thornbury Components Co,,True,False,,False,False,False,False,False,,0,no_candidate,0
heuristic,1879,po_number,True,ORD-79924,ORD-79924,False,True,1.0,True,False,True,True,True,1.0,0,,0
heuristic,1879,subtotal,True,"EUR 26,702.09","EUR 26,702.09",False,True,0.6666666666666666,True,False,True,True,True,1.0,0,,0
heuristic,1879,tax,True,"EUR 1,335.10","EUR 1,335.10",False,True,0.6666666666666666,True,False,True,True,True,1.0,0,,0
heuristic,1879,total,True,"EUR 28,037.19","EUR 28,037.19",False,True,0.6666666666666666,True,False,True,True,True,1.0,0,,0
heuristic,1880,invoice_id,True,INV-25561,INV-25561,False,True,1.0,True,False,True,True,True,1.0,0,,0
heuristic,1880,invoice_date,True,2023-12-02,16/01/2024,False,True,0.6666666666666666,True,False,False,False,False,0.0,0,,0
heuristic,1880,due_date,True,2024-01-16,16/01/2024,False,True,1.0,True,True,False,True,True,1.0,0,,0
heuristic,1880,vendor_name,True,Juniper Systems GmbH,,True,False,,False,False,False,False,False,,0,no_candidate,0
heuristic,1880,po_number,True,ORD-76551,ORD-76551,False,True,1.0,True,False,True,True,True,1.0,0,,0
heuristic,1880,subtotal,True,"EUR 19,569.47","EUR 19,569.47",False,True,0.6666666666666666,True,False,True,True,True,1.0,0,,0
heuristic,1880,tax,True,"EUR 3,913.89","EUR 3,913.89",False,True,0.6666666666666666,True,False,True,True,True,1.0,0,,0
